,text,label
473,"HIGHLY RECOMMENDED!!
This seller provided original product in a reasonable price.Take it blindly because it’s a good deal!",1
474,অনেক ভালো একটা ডিল। বাজারে একটার মূল্য 350 টাকা। কিন্তু এখানে তিনটা 460 টাকা। গন্ধটা অতটা ভালো না তবে চলে।,1
475,"মুল্য অনুযায়ী খুবই চমৎকার একটা প্রোডাক্ট। সাচ্ছন্দে ব্যাবহার করা যায়। 
ধন্যবাদ বিক্রেতাকে, সুন্দর ব্যাবহার ও ভাল সেবার জন্য।",1
476,"যথাযথ সময়েই হাে পেয়েছি।।।প্যাকেজিং টা আরও ভলো হওয়া উচিত ছিলো। প্যাকেটে ছিদ্র ছিলো।।।
স্যানিটাইটাইজারের ঘ্রাণ টা মৃদু ।বেশি ভালো লাগে নাই।।
তবে কম দামে ৯০০ এমএল সুরক্ষা পেলাম।।তাতে আমি খুশি",1
477,"According to the price the product is good. But it’s a bit watery. Other that, it’s good. Seller Recommended ",1
478,Rcvd the product well packed. Hopefully it will serve the purpose as expected. The ingredients says it contains alcohol but doesn't specify how much percentage.,1
479,"Nice packing, nice product, smell is nice, good quality, huge sale and also within expire date",1
480,Nice product. I'll get more from this seller. Delivery time could be handled on less time. . ,1
481,"Really fast shipping, seems good enough although thought it would be a little more thicker",1
482,packing atto ta khrap bolar moto naa... packed pura ceira shob dekha jassay...senitizer o lick korsay ... product akdom khrap na minimum level er.. kaj chalay near moto motamuti..,0
483,product average. packaging was not good. 1 bottle was broken on top,0
484,"I have ordered it and received the product at 4th February. But in the product no M.R.P is written. In the description seller said it that it was approved by Drug administration and have several certification. But nothing is written regarding to that on the product and I have found nothing on the internet about the certification? Can the seller fulfill my queries? In this situation getting the right sanitizer is always crucial, that's why I am asking it. and if the seller can fulfill my quarries, I would definitely give it a 5 star rating. Thanks.",0
485,Khub baze survice. Kew niben plz. Waste of money. Amar 3 tar modhdhe 1 ta sanitizer er mukh khule purota packet e pore cilo. Jeno teno vabe packet kore just diye dice. 3 ta sanitizer er gaye prochor moyla jome cilo. Totally waste.. ,0
486,"products was good, but they don't me the invoice, after given my complain, still they don't give me the invoice... ",0
487,Fake,0
488,Fake,0
489,Fake,0
490,Fake,0
491,soap tah face and body brightening a onek valo kaj kora .,1
492,সাবান টা খুবই ভালো ,1
493,Nice soap  i like it ❤️ apnader saffron er savan ta ektu price kom hole valo hoto onek dam 😔😔😔 amra jara student onek kosto hoie jai kinte :( ,1
494,"tried it a while ago, must say very satisfactory result . my skin is well moisturized . ",1
495,i just love this soap. 100% organic. 2year jabot use kortesi,1
496,authentic product...thanks to daraz for such a huge discount,1
497," আমার যেহেতু ড্রাই স্কিন তাই আমার স্কিনের সাথে খুব ভালো গিয়েছে,, আলহামদুলিল্লাহ, জাযাকাল্লাহ খাইরান সেলার ও দারাজ টিমকে ",1
498,Really good loved thei packaging! 💕✨,1
499,Works great on my dry skin!,1
500,Overall good. Thanks,1
501,Too good product. ,1
502,ভালো পণ্য।,1
503,🥰🥰🥰,1
504,nice ,1
505,,1
506,,1
507,,1
508,,1
509,,1
510,,1
511,,1
512,,1
513,,1
514,,1
515,,0
516,,0
517,,0
518,,0
519,authentic product...thanks to daraz for such a huge discount,0
520," আমার যেহেতু ড্রাই স্কিন তাই আমার স্কিনের সাথে খুব ভালো গিয়েছে,, আলহামদুলিল্লাহ, জাযাকাল্লাহ খাইরান সেলার ও দারাজ টিমকে ",0
521,Really good loved thei packaging! 💕✨,0
522,Works great on my dry skin!,0
523,Overall good. Thanks,0
524,Too good product. ,0
525,ভালো পণ্য।,0
526,🥰🥰🥰,0
527,nice ,0
528,,0
529,,0
530,,0
531,,0
532,,0
533,,0
534,,0
535,,0
536,,0
537,,0
538,"The soap is very gd.removes base makeup,eye makeup,listick.",1
539,received the proper product🖤,1
540,Gd product,1
541,"After using it , I didn't use cleansing water.
It cleans my makeup very well. Happy with this soap. ",1
542,"ডাবল ক্লিঞ্জিং খুব বিরক্তিকর আমার কাছে,এই ডাবল ক্লিঞ্জিং এর কাজ টা করে রিবানার সাবান টা, আমি খুব খুশি দারাজ থেকে নিয়ে,হাইলি রিকমন্ডেড।♥️",1
543,love their products 💕 . coconut oil ta shop theke niyecilam just wow aiber makeup remover soap ta nilam...ribanar product a preme pore geci InshaAllah samne r o purchase korbo,1
544,Ribana is always best but the thing which I didn't like about the expiry date. The time was very short ,1
545,Excellent delivery process.very fast delivery.I've got my product within 24 hours.,1
546,Best soap for removing makeup. Love it. I purchased it for 2nd time.,1
547,I started it using (oily skin) hopefully had a good result. ,1
548,original product..use kore onk vlo result pacchi,1
549,Very good make up remover soap. Love it. ,1
550,Really good loved thei packaging! 💕✨,1
551,The product is good. works fine,1
552,Hope for Best Result :) ,1
553,very good product.,1
554,love ribana🖤,1
555,good,1
556,nyc,1
557,,1
558,,1
559,,1
560,,1
561,,1
562,,1
563,Got another product😑😑  ,0
564,Got another product😑😑  ,0
565,Got another product😑😑  ,0
566,Got another product😑😑  ,0
567,Got another product😑😑  ,0
568,Thanks to seller for sending me updated & intact product within a short time. Aslo thanks to Daraz for their service & cooperation. Long live Daraz,1
569,"আরো ভাল ভাবে প্যাকেজিং করার দরকার,  হাতে পাবার পর দেখলাম যে পন্যে বেশ কিছু জোড়ালো চাপ লেগেছে। যা একদম ফেটে যাবার মতন অবস্থা হয়েছিল। ",1
570,"টোটাল ১০৫০ এমএল ২৩০ টাকা পড়েছে। তাও করোনার জন্য যখন সব হ্যান্ড ওয়াশ এর প্রাইস আকাশছোয়া তখন। এক্সপায়ারি ডেট দেয়া আছে ২১/১২/২০২১। আর কোয়ালীটি নিয়ে কি বলবো এসি আই এর অফিসিয়াল স্টোরে থেকে নিয়েছি, সো কোয়ালোটি নিয়ে কোনো কথা হবে না।

আমার পারসোনাল রেটিং: ১০/১০

ধন্যবাদ দারাজ এবং এসি আই কে। 🤎",1
571,ধন‍্যবাদ সেলার এবং দারাজকে। প‍্যাকেট ভালো ছিল। পন‍্যের মান উৎকৃষ্ঠ এবং পর্যাপ্ত মেয়াদ রয়েছে।,1
572,after a long waiting period. finally got it,1
573,Vary good  product in low prices ,1
574,"Original product, recommended 🙂",1
575,,1
576,,1
577,I love the handwash so much. But the package was not packed with bubble wrapper. It could've been damaged anyway.,1
578,"প্যাকেজিং মোটামুটি, ডেলিভারি ফাস্ট ছিল। মেয়াদ ১৩/১২/২০২২। বিকাশের ১০% ক্যাশব্যাক   পেয়ে ২১২ টাকায় এই পণ্য মন্দ নয়.! ",1
579,"Thanks to ACI. The product is the best of it’s kind. Though a high demand managed to get at the eleventh hour. 

Highly recommended. ",1
580,I love this and the package I have been delivered was very well packed up. Thanks ACI and Daraz.,1
581,ACI had made this handwash liquid astonishingly aromatic. My family just loves this.,1
582,"supar fast delivery,and product is authentic, packing is so good.. Thanks Daraz..😊",1
583,জরুরি মুহূর্তে প্রয়োজনীয় প্রোডাক্ট ডেলিভারি দেওয়ার জন্য ধন্যবাদ।,1
584,smell is so good ,1
585,"packaging 10/10
accuracy 10/10
quality 10/10

satisfied 🙂",1
586,I haven’t not used it yet. However looks good,1
587,"excellent product
highly recommend ",1
588,Item is so good . Thanks seller,1
589,Great product with 230/- BDT,1
590,perfect for me. so nice.,1
591,Size n price worth it. ,1
592,Original product ,1
593,এতই পাতলা যে বোঝা যায় পানি মিশানো হয়েছে। not happy at all,0
594,,0
595,এতই পাতলা যে বোঝা যায় পানি মিশানো হয়েছে। not happy at all,0
596,,0
597,এতই পাতলা যে বোঝা যায় পানি মিশানো হয়েছে। not happy at all,0
598,,0
599,এতই পাতলা যে বোঝা যায় পানি মিশানো হয়েছে। not happy at all,0
600,,0
601,এতই পাতলা যে বোঝা যায় পানি মিশানো হয়েছে। not happy at all,0
602,,0
603,"Mollywaiz best organic product i have ever seen in my life, Highly Recommend ❤️",1
604,"brilliant formula❤️i think now i am addicted with this one🥰it feels soo good after using it 🥰one of the best formula I've ever used as facewash in my face,100% recommended",1
605, ofcourse  eta valo howar e kotha and seller o valo nite paren recommended 🥰,1
606,etar konoo gran nai.... bt valo.....narkel tel type smell ase 😑,1
607,Really great product. A little bit goes a long way. really satisfied. We need more products like this in Bangladesh. Thank you.,1
608,"my daughter skin doctor recommended this.i was unsure first and now this is my second buy. my daughter got rid of all pimples and pimple marks in 1 month.
highly recommend.
thank you Daraz and Mollywaiz.",1
609,Bangladesher prothom liquid castile soap brand ke janai antorik shubheccha!,1
610,Very nice product nite paren sobai,1
611,i love this facewash. such a mild cleaner. ,1
612,good product ,1
613,faltu ekta seller...purai made in jinjira product.chorom baje..bottole er vitor ekta mosha...ki obostha..ami return korechi...ar ki j baje smell.. vasay prokash kora jayna..chi..keu niben na..keu na,1
614,"So good, I'll order again.",1
615,nice,1
616,,1
617,,1
618,,1
619,,1
620,,0
621,,0
622,"my daughter skin doctor recommended this.i was unsure first and now this is my second buy. my daughter got rid of all pimples and pimple marks in 1 month.
highly recommend.
thank you Daraz and Mollywaiz.",0
623,Bangladesher prothom liquid castile soap brand ke janai antorik shubheccha!,0
624,Very nice product nite paren sobai,0
625,i love this facewash. such a mild cleaner. ,0
626,good product ,0
627,faltu ekta seller...purai made in jinjira product.chorom baje..bottole er vitor ekta mosha...ki obostha..ami return korechi...ar ki j baje smell.. vasay prokash kora jayna..chi..keu niben na..keu na,0
628,"So good, I'll order again.",0
629,nice,0
630,,0
631,,0
632,,0
633,,0
634,"ai dame e rokom nutural product pawa jabe ki na amar jana nai,
ami ata koyek din bebohar korchi product ta.
atar moddhe halka jasmin er gran add kora hoise amar ja mone holo ar fena akto kom hoi hoyto ata nutural tai amon ta hoi.
overall good product 10/10
😍very helpful seller 10/10
this product made in bangladesh 😍😍
tai desh er ponno besi besi bebohar koron.
thanks mollywaiz😍
very good packaging 😍",1
635,packaging was nice and product was also good ,1
636,fragrance ta khub sundor.. apnara caile nete paren  seller  response o valo koren overall very good,1
637,fragrance is good! ,1
638,kora gran ....ful er gran ....smell onk khn lasting kore gosol er por,1
639,Updated and better. ,1
640,Very nice prodac,1
641,,1
642,,1
643,Updated and better. ,0
644,Very nice prodac,0
645,,0
646,,0
647,Updated and better. ,0
648,Very nice prodac,0
649,,0
650,,0
651,"প্রথমে যেটা না বললে নয়, ১৮ তারিখ অর্ডার করে ২০ তারিখ অর্থাৎ মাত্র ৩ দিনে ডেলিভারি পেয়েছি। এজন্য বিক্রেতা, দারাজ এবং রাইডারকে ধন্যবাদ। পণ্যটি ব্যবহার করে ভালো মানের বলে মনে হয়েছে এবং ডিসেম্বর ২০২২ পর্যন্ত মেয়াদ থাকায় ইচ্ছা করলে অনেকদিন ব্যবহার করা যাবে। ",1
652,goo expired date.. but I could not find how is it buy one get one free... I looked in the app the ULTRA PROTECT SPRAY Cost 120 taka.. so I don't get it. but rest is good. the product was fresh.. that is all,1
653,সবকিছু ঠিকঠাক ছিলো। প্রডাক্ট পেয়ে অামি সন্তুষ্ট।অাপনিও নিয়ে দেখতে পারেন। সঠিক সময়েই ডেলিভারি দিয়েছে। ধন্যবাদ দারাজ।👍,1
654,মশার স্প্রেটা ৭৩ মি লি। অন্যটা ১১০ মি লি। আমার মনে হয় দাম আরও কম হওয়া দরকার ছিলো। ,1
655,"product 👌
Packaging  🙂",1
656,Excellent Product.,1
657,,1
658,,1
659,"nuce product,nice package, thank you daraz,ডেলিভারি আরও দ্রুত করা যায় কিনা,৮ দিন পর product পেলাম",1
660,হাতে পেয়ে যখন দেখলাম মেয়াদ ডিসেম্বর ২০২২ পর্যন্ত আরও ২ সেট অর্ডার করলাম কলিগদের জন্য।,1
661,Good to carry. Mosquito repellent cream good.,1
662,আমার কাছে নকল মনে হয়েছে 2 hr protect spray,1
663,ভাল মানের প্রোডাক্ট। highly recommended ,1
664,Quantity should be high in amount ,1
665,"নিঃসন্দেহে ভাল পন্য,নিতে পারেন। ",1
666,Good but value for money,1
667,Got the product intact,1
668,size e choto kno eto,1
669,kub valo products ,1
670,good product,1
671,very good,1
672,very nice,1
673,মোটামুটি,1
674,দারুন,1
675,good ,1
676,খুবই বা‌জে প্যা‌কিং। দু‌টোরই ক্যাপ ভাঙ্গা পে‌য়ে‌ছি।,0
677,"লস প্রজেক্ট। mosquitp repllent টা পরিমাণে খুবই কম মাত্র ৭৩ গ্রাম এবং স্মেল ভালো না। এটাকে বাই ওয়ান গেট ওয়ান বলা যায় না, ১টার সাথে ১টা ফ্রি বলে ২ টার দামই নিয়ে নেওয়া হয়েছে। সবচেয়ে বড় কথা একটাতেও সর্বোচ্চ খুচরা মূল্য ও আমদানিকারকের নাম উল্লেখ নেই। মানে এটা কে বৈধভাবে আমদানি করা হয় নি, শুল্ক ফাঁকি দেওয়া হয়েছে। আমি বলবো শুধু শেষ কারণটার জন্য হলেও এই প্রোডাক্ট কারো কেনা উচিত না।",0
678,mosquito repellent is totally nonsense. it doesn’t work as a repellent. ,0
679,"একদম ফালতু প্রোডাক্ট,  আলট্রা প্রটেক্ট স্প্রে টা নষ্ট। ",0
680,"The price is as usual, buy 1 get 1 free is fake.",0
681,,0
682,,0
683,,0
684,,0
685,,0
686,,0
687,,0
688,,0
689,Product is awesome.Anyone can buy it.,1
690,"product ta  thik moto peyeci.
but protita te onk khani kore kom ace.",1
691,Good product. Thanks Daraz sellar for fast delivery ,1
692,very good as i said before .,1
693,asholei boler kicu nei karon ami protita product atober use korase ak kothai oshadharon r smail ato sundor mild typer ,1
694,Product is awesome.Anyone can buy it.,0
695,"product ta  thik moto peyeci.
but protita te onk khani kore kom ace.",0
696,Good product. Thanks Daraz sellar for fast delivery ,0
697,very good as i said before .,0
698,asholei boler kicu nei karon ami protita product atober use korase ak kothai oshadharon r smail ato sundor mild typer ,0
699,"really great product. alhamdulillah.
thank you Daraz and Mollywaiz.",1
700,"Valo product, dakha mone holo original, packaging good..",1
701,"it's a very good product....
I used it it's really work ",1
702,,1
703,,1
704,,1
705,,1
706,,1
707,আপনারা জিনিস দিবেন দেখে দিবেন না ঢাকনাটা ভাঙ্গা এবং লাগানো যাচ্ছে না ,0
708,আপনারা জিনিস দিবেন দেখে দিবেন না ঢাকনাটা ভাঙ্গা এবং লাগানো যাচ্ছে না ,0
709,3rd time kinsi valoi,1
710,Updated and better. ,1
711,3rd time kinsi valoi,0
712,Updated and better. ,0
713,Quality is good but the smell is a bit strong for me. I like the lavender one better.,1
714,Quality is good but the smell is a bit strong for me. I like the lavender one better.,0
715,Nice product. 😍😍😍 Recommended to buy. ,1
716,Excellent Product.. Thanks,1
717,khub shundor scent.R dekhteo khub cute😍,1
718,"প্যাকেজিং একদমই নরমাল, সাভারের মধ্যে মনে হয় আমাকেই সবার শেষে ডেলিভারি দেয়া হইছে, বক্স একদম ছেবড়া ছেবড়া হয়ে গেছিল, তবে পণ্য সত্যিই খুব ভালো লাগছে, নীলটার সুবাস আরো অনেক ভালো, আপনারা নীলটা নিয়েন, এটার সুবাসে আপনার রুচিবোধ আর আভিজাত্য খুব সুন্দর ভাবে ফুটে উঠবে",1
719,"Delivery was little delayed, it looks like a quality product ",1
720,"লাক্স এর স্মেল আমার অত্যন্ত পছন্দের তাই এই হেন্ড ওয়াশ কেনা এবং রিভিউ ভালো দেখে অর্ডার করেছিলাম কিন্তু স্মেলটা গোলাপজলের মতো মনে হলেও তার চেয়েও খারাপ। 
একদম  বেহুদা হিসেবেই পড়ে আছে তারচেয়ে সাবান ভালো। 
অসন্তুষ্ট।।",0
721,"Smell is very bad, and packaging was very poor.",0
722,Hand wash liquid leaked ,0
723,"Good packaging.
No leakage in packet.
Bought for the third time &also fast delivery 🚚",1
724,"packing 10/10
delivery 8/10",1
725,"Good packaging.
No leakage in packet.
Bought for the third time &also fast delivery 🚚",0
726,"packing 10/10
delivery 8/10",0
727,প্রোডাক্টের কোয়ালিটি ঠিক আছে এখনো অনেক দিন মেয়াদ আছে আমার প্রডাক্ট এর দাম পড়েছে 76.5 tk এই দামে আমি সন্তুষ্ট 👍👍❤️❤️,1
728,Good....,1
729,Khub valo product and Delivery time er moddhei product peyeci.Packaging ekdom perfect chilo.Thanks to Daraz.,1
730,really khob valo products..hate mono khoti hoi na.,1
731,প্যাকেটিং ভালো ছিলো। একদম অরিজিনাল প্রোডাক্ট। ,1
732,good product,1
733,Very Good ,1
734,,1
735,,1
736,,1
737,,1
738,,1
739,,1
740,,1
741,,1
742,,1
743,,1
744,,1
745,,0
746,,0
747,,0
748,good product,0
749,Very Good ,0
750,,0
751,,0
752,,0
753,,0
754,,0
755,,0
756,,0
757,,0
758,,0
759,,0
760,,0
761,"প্যাকিং ভালো ছিলো, তবে তার মধ্যেও একটু ফেটে গিয়েছে। স্মেল ভালোই ইউজ করে বলা যাবে কেমন। তবে মনে হচ্ছে ভালো হবে।",1
762,অনেক ভাল ছিল,1
763,good product,1
764,"ভালো প্রডাক্ট, 
২য় বার নিলাম,
৫লিটারের সাথে পাম্প সহ  ১টা ৫০০মিলি হ্যান্ডওয়াশ ফ্রী দিয়েছে...
ধন্যবাদ ",1
765,onek valo jinis. apnara sobai nite paren. ,1
766,প্রডাক্টটি পাইনি।,0
767,"Product & packaging was OK. 
Thanks Seller & Daraz.",1
768,Good product.,1
769,nk vlo. ,1
770,,1
771,,1
772,ekdom baje.er moto baje kisu hoi na.😡😡😡,0
773,"Nice, jodi o smell khub e kom. but jothestho fena hoi. kom dam a best. recommended. ",1
774,I am satisfied. thanks daraz.,1
775,সঠিক পন্য পেয়েছি।,1
776,good product,1
777,Nice...,1
778,,0
779,ঠিক ঠাক মত পেয়েছি এখনো ব্যবহার করিনি,1
780,ঠিক সময়ে হাতে পাইছি দাম হিসেবে খুবই ভালো এবং সেন্টও ভালো যারা নিতে ইচ্ছুক নিশ্চিন্তে নিতে পারেন। ,1
781,Nothing Special ,1
782,Good quality ,1
783,great,1
784,ঠিক ঠাক মত পেয়েছি এখনো ব্যবহার করিনি,0
785,ঠিক সময়ে হাতে পাইছি দাম হিসেবে খুবই ভালো এবং সেন্টও ভালো যারা নিতে ইচ্ছুক নিশ্চিন্তে নিতে পারেন। ,0
786,Nothing Special ,0
787,Good quality ,0
788,great,0
789,thank you,1
790,,1
791,thank you,0
792,,0
793,"2nd wash হিসেবে বেশি ভাল লেগেছে, সাবানের বদলে না।  পিপারমিন্ট ফ্লেভারের ঠান্ডা একটা ফিল আসে হালকা। সুন্দর ঘ্রাণ। skin smoothing ও।",1
794,It smells like mint and gives a cooling sensation and doesn’t dry out the skin. overall good. it was my 2nd purchase and I ordered again.,1
795,Very refreshing feeling while bathing with this liquid soap.,1
796,"Amazing soap, the smell is a bit strong but I like it. doesn't dry out skin, very gentle but cleans nicely. ",1
797,আমার খাছে মোটামুটি মনে হল।,1
798,"2nd wash হিসেবে বেশি ভাল লেগেছে, সাবানের বদলে না।  পিপারমিন্ট ফ্লেভারের ঠান্ডা একটা ফিল আসে হালকা। সুন্দর ঘ্রাণ। skin smoothing ও।",0
799,It smells like mint and gives a cooling sensation and doesn’t dry out the skin. overall good. it was my 2nd purchase and I ordered again.,0
800,Very refreshing feeling while bathing with this liquid soap.,0
801,"Amazing soap, the smell is a bit strong but I like it. doesn't dry out skin, very gentle but cleans nicely. ",0
802,আমার খাছে মোটামুটি মনে হল।,0
803,Wooooow. What a find. I don't usually write review but for this I must. This is a genuine cold press almond oil. Not greasy at all that means skin absorbed it completely. I can tell no oil mixture i in here. Thank you Daraz and Mollywaiz. definitely going to try your Castor oil.,1
804,really an amazing oil.....highly recommend ,1
805,The quality of the oil is of top notch...it gets absorbed right away and i love how versatile this product is...i am really satisfied with this product and i would highly recommend it to others....thank you seller and keep up the good work 🙂,1
806,,1
807,এটাকে দুটো তেলের একই অবস্থা 2no তেলের ঢাকনা ভাঙ্গার কারণে তেল পড়ে গিয়েছে আপনারা জিনিস দিবেন দেখে দিবেন না 😤😤😤😠😠😠😡😡😡👎👎👎,0
808,interesting product.,1
809,package was so far good and let's see the quality after use it,1
810,,1
811,,1
812,,1
813,interesting product.,1
814,package was so far good and let's see the quality after use it,1
815,,1
816,,1
817,,1
818,interesting product.,1
819,package was so far good and let's see the quality after use it,1
820,,1
821,,1
822,,1
823,interesting product.,0
824,package was so far good and let's see the quality after use it,0
825,,0
826,,0
827,,0
828,interesting product.,0
829,package was so far good and let's see the quality after use it,0
830,,0
831,,0
832,,0
833,interesting product.,0
834,package was so far good and let's see the quality after use it,0
835,,0
836,,0
837,,0
838,didnt feel like as if it is 100% cbd oil... felt like diluted... not satisfied..,1
839,Cool product. Works fine. Thanks seller,1
840,I'm also glad to your business.... ,1
841,Very much satisfactory ,1
842,good product,1
843,"তিন দিন যাবত ব্যবহার করতেছি কোন ভালো রেজাল্ট পাইনি 
অরজিনাল কিনা সন্দেহ আছে",0
844,Received the product and started using for my car. It produces good foam and fragrance is very good. Seems to be a good car wash as I hope. Thanks Daraz,1
845,looks nice.,1
846,Received the product and started using for my car. It produces good foam and fragrance is very good. Seems to be a good car wash as I hope. Thanks Daraz,0
847,looks nice.,0
848,Satisfied with the product and on time delivery.,1
849,Good but not value for money.,1
850,Satisfied with this product. ,1
851,,1
852,,1
853,,1
854,,1
855,,1
856,,1
857,,1
858,,1
859,,1
860,,1
861,,0
