,text,label
4054,"I give order for Red, But received Orange. Very Disappointed. Bag Quality is very average.",0
4055,its not suitable for more than 6/7 month,0
4056,একদম বাজে পন্য ।  দাম অনুযায়ী খুবই বাজে পন্য।  কেউ কিনে প্রতারিত হবেন না । ,0
4057,আমার product এর কালার অডার ছিলো লাল। কিন্তু আমাকে দেওয়া হয়েছে কমলা কালার।,0
4058,very bad  and very small  please i want exchange ,0
4059,Faltu Quality product ,0
4060,Bad product.....,0
4061,ভাল পণ্য নয়,0
4062,Not good. ,0
4068,product quality is very normal...i think not for use up to 5 kg baby.,0
4069,The product quality is very good. I found the item same as described in the website. The delivery was quick and packaging was good. Thanks to the seller. There was no instruction manual for settings although it was not a problem for me. A manual would be useful for general public. ,1
4070,khub valo ekta product jemon picture chilo thik tmn e peyechi❣️❣️❣️,1
4071,"আশা করে ছিলাম ভালো প্রোডাক্ট দিবে কিন্তু হতাশ হলাম খুবই নিন্মমানের প্রোডাক্ট ছিল। মশারী কয়েকটা যায়গায় ছেড়া ছিল। পাইপে বড় একটা  ফাটল ছিল যার কারনে রিটার্ন করছি। আর প্রোডাক্টটি দেখেই বুজা যায় পুরাতন জিনিস অনেকদিন পড়েছিল রঙ উঠে গিয়েছিল অনেক জায়গায়। 
দারাজ থেকে এই পর্যন্ত অনেক গুলা প্রোডাক্ট কিনেছি ২টা প্রোডাক্ট খারাপ পেয়েছি অন্য গুলো ভালোই ছিল।
আশা করছি দ্রুত আমার রিফান্ড পেয়ে যাবো।",1
4072," আমার প্রোডাক্টটি সবই ঠিক ছিলো কিন্তু উপরের পাইপ লাগানোর প্লাস্টিকের কপাৱটি অর্ধেকটা ভাঙ্গা ছবিতে আপলোড দেওয়া আছে ভাঙ্গার অংশটি, ভাঙার এই অংশটুকু দেওয়া যায় কিনা জানাবেনে। ধন্যবাদ",1
4073,দারাজকে ধন্যবাদ এত অল্প সময়ে দোলনা টি ডেলিভারি দেওয়ার জন্য। মজবুত ও দেখতে খুব সুন্দর সত্যিই অবাক করার মত দোলনা। আবারো ধন্যবাদ দিচ্ছি দারাজ পরিবারকে এত সুন্দর জিনিস অনলাইনে দেওয়ার জন্য।,1
4074,আপনারা প্রোডাক্ট এতো খারাপ দেন কেন।আমি এইটা চাই ছিলাম দিয়েছে ঐটা।,1
4075,Very good product.. delivery boy good .sellar thanks highly recommended.....,1
4076,Product quality is good as mentioned in the advertisement.,1
4077,"ভালোই মনে হয়েছে 
তবে আরেকটু হেভী হওয়ার দরকার ছিলো। ",1
4078,খুব ভাল প্রডাক্ট।।। সার্ভিস ও ভাল।।।। অামি প্রডাক্ট টি পেয়ে খুব খুশি হয়েছি।।।। ,1
4081,"The Product I Ordered Reached My Hand Today 4 Days Before Estimated Date & Got With Same Features.

But Local District Product Handler Is Rude Having No Courtesy No Manners No Politeness.",1
4082,একটু ভালো দেন নাই আপনারা ছিড়া দিছেন মশারি আর দোলনার মেইন নেট টা এত শখ করে নিলাম এটা ঠিক করেন নাই আপনারা |,1
4083,Good product and nice conversations with seller .  Recommended. will try again in the future .,1
4084,"সবকিছু সুন্দর, প্রডাক্ট, প্যাকেজিং এভরিথিং। তবে ডেলিভারি কার্যক্রম আরও ফাস্ট হতে পারত।",1
4085,Product is good. fast delivery.. thank you daraz for such a nice product.,1
4086,ভালো তুলোনা মুলক দাম টা একটু বেশি। এই দামে আরো একটু মজবুত করা যেতো,1
4087,"It's good compared to the price, highly recommended. ",1
4088,very nice product.sellar o khub antorik.thank u,1
4109,ডেলিভারি সময় কিছুটা সময় লাগলেও প্রোডাক্ট ভালো ছিল। তাছাড়া দামেও কম পেয়েছি ক্যাশব্যাক ও অফারের কারণে।,1
4111,Very Good product...Daraz theke khub valo product deliver kora hoise.....,1
4112,প্রোডাক্ট টা বিকালে হাতে পেয়েছি। আমার অনেক পচন্দ হয়েছে একদম অরিজিনাল টা। থ্যাংকস টু দারাজ সেরা সার্ভিস দেওয়ার জন্য!! ,1
4113,Products quality is very good.. recommended..quick delivery..,1
4114,প্যাকেট ভালো ছিলো কিন্তু প্যান্টের সাইজ ছোট। ,1
4115,ALHAMDULILLAH product valoi. ,1
4117,Quality khub valo chilo. Ja order korechi tai peyechi. Thanks daraz.,1
4118,ধন্যবাদ। অনেক ভাল জিনিস পেয়েছি।  অফারের কারনে দাম কম পেয়েছি।,1
4119,দারাজ থেকে যে কয়বার ডায়পার কিনেছি সবগুলোই ভালো।,1
4120,Its a great product and will order again soon,1
4121,very good product at reasonable price. ,1
4122,"as always it is, good and recommended ",1
4123,"বেশ মানসম্মত পণ্য, ধন্যবাদ ভাই",1
4124,অনেক ভালো  একটা প্রোডাক্ট😍😍,1
4125,Good quality!!! Appreciated,1
4126,Nice product as I expect ,1
4127,original  product ,1
4128,Very good Qulity ,1
4129,Product kob valo,1
4130,ata valo thanks,1
4133,Onk balo aita,1
4149,"only received one pcs instead of three, paid for three though, quality is ok :( for this price but really disappointed with the quantity discrimination!!!!!! ",1
4150,Khub sundor hoyeche... Jemon cheyechi temoni peyesi.... delivery o onk taratari peyesi...thnx seller and thnx daraz.....,1
4151,3 ta red order korechilam bt different type peyechi.bt ami satisfied.size+fabric quality thik ache,1
4152,Khub shundor. Looks exactly like the picture and the fabric is soft too. Thanks ☺️,1
4153,কাপড়ের মান ভালো ছিল।।  বাবুর বাবা পেইন্ট ও করে ফেলছে 🥰,1
4154,Products ta onk sundor same as Picture ,1
4155,onek valo thanks daraj...☺️☺️☺️☺️🥰🥰,1
4156,I m satisfied about product quality ,1
4157,khub valo donnobad nice product,1
4158,যেমন চাইছি তেমনই পাইছি🤗,1
4159,good produced ,1
4160,অনেক ভাল। ,1
4161,"দাম হিসেবে ঠিক আছে,তবে কেউ যদি নেন তাদের উদ্দেশ্যে বলি আপনার যেই সাইজ লাগবে তার থেকে এক সাইজ বড় নিবেন। তাহলে পার্ফেক্ট হবে।",1
4162,কমদামে খুবই ভালো আর সুন্দর। তবে কেউ নিলে বেবির বয়সের চেয়ে একটু বড়টা নিবেন। আমার বেবি ৩ মাস বয়স আমি নিয়েছি ৬ থেকে ৯ মাস সেটাই ঠিকঠাক হয়েছে।,1
4163,order korese 3 to 6 month.they deliver me 9month product. this is your service..size taw ki tic vabe deyar responsibility ability raken na naki,1
4164,"বেশ ভালো প্রোডাক্ট তবে একটু ছোট আমি আমার ছয় মাসের বাচ্চার জন্য 12 মাসের টা অর্ডার করেছিলাম হয়েছে মোটামুটি,",1
4165,"product quality damn good,3 tai peyeci,delivery ektu late a peyechi.
overall m satisfied. tnq daraz",1
4166,অসাধারণ প্রোডাক্ট।।। নিসন্দেহে অর্ডার  করতে পারেন।।।সেলার কন্টাক্ট এন্ড বিহেভিয়ার  ইজ ভেরী উয়েল।,1
4167,khub valo silo producta jmn cheyesilam tmn tai peyesi akdom picture ar moto I am satisfied ,1
4168,"josh akta product,,but size aktu boro hoise,tasara kichui na,sob e thik silo,",1
4169,"3-6 month bola holeo 3 month babyr o lagena, ata 0 size bolle Valo korto",1
4170,"i m highly satisfied. very nice rompers, soft fabric, fast delivery ",1
4171,মূল্যানুসারে পণ্য ভালই। সেলার দারাজ ও ডেলিভারি ম্যানকে  ধন্যবাদ। ,1
4172,3 tae paesi and kapor tao onk vlo tnq so much🤗,1
4173,satisfied product. shipping also short time. ,1
4189,অনেক সুন্দর হয়েছে দুই বছর মেয়াদি। দুইটা ভালো আছে।,1
4190,valo kore  packet kore nai. shampoo pore gece,1
4191,got the original product.packaging was good ,1
4192,valoi...early delivery pelam,1
4195,Good product.... ,1
4217,মান খুবই ভালো। তবে দাম আর ইকটু কোম হলে ভালো হতো।,1
4219,awesome.,1
4220,"আলহামদুলিল্লাহ আমি সন্তুষ্ট এই প্রোডাক্ট নিয়ে। কোয়ালিটি আমার কাছে খুবই ই  ভালো  মনে হয়েছে। একই সেলারের কাছ থেকে আমি মোট তিনটি প্রোডাক্ট কিনেছি, আমার মনে হয়েছে সেলার যথেষ্ট আন্তরিক। অর্ডার করার তিন দিনের মধ্যেই হাতে পেয়েছি। ধন্যবাদ সেলারকে। ",1
4221,"Same as picture,, so soft baby likes the spoon,,, thanks daraz for the nice product,, wish nxt tym buy more product ",1
4222,fast delivery good quality product excellent service by seller. thank you very much.,1
4223,"Received the exact same product
Recommended seller",1
4224,"নাইস প্রোডাক্ট
চায়নিজ এর জায়গাটা একটু ছোট",1
4225,"চামচ টা যেমন চেয়েছিলাম তেমন ই পেয়েছি,,,",1
4226,Price is too high but product is good ,1
4227,আমি একটা নিয়েছি। ছবির সাথে পন্যের মিল আছে। খুব সুন্দর  ব্যবহার উপযোগী ভালোমানের মনে হচ্ছে । আমার পছন্দ হয়েছে।,1
4228,not only good..onek valo product..,1
4229,good and comfortable for baby.,1
4230,good product but timely paini,1
4231,"Baby like it, Good products",1
4232,ভালো জিনিস। আমি সন্তুষ্ট।,1
4233,nice product loved it.,1
4234,khub valo product.,1
4235,good Quality...,1
4236,recommended ,1
4257,"ভালোই, তবে বাচ্চার মনে হয় পছন্দ হয়নি। 🤔",1
4258,product quality is so good. baby like it. But delivery hote prae 1month time legeche,1
4259,Exactly what I had ordered. Thank you seller,1
4260,Khub sundor.bt dam ta aktu besi,1
4261,onk valo quality ,1
4263,Dhorar handle ta rubber er vabsilam. Plastic ta baby kamor dile betha paoar chance ache. Rubber tao ekdom low Quality 😞,1
4264,Quality is good. As same as the picture. packaging was good. delivery person is well mannered. Overall great.,1
4265,অনেক ভাল মনে হইছে।এগুলোর কিন্তু মেয়াদ থাকে।তাই অনেকদিন মেয়াদ আছে সেইরকম পণ্য আপনারা আনেন সেই ধারনা পোষন করলাম,1
4266,same as picture. my kid likes it. recommended.,1
4267,colour and quality is same as described.. 🙂,1
4268,Really a Good product. Recommended.,1
4269,Good Product.. Definitely Buyable,1
4270,Very good product..thank u ..,1
4271,very nice quality product ,1
4272,Good quality and safe.,1
4273,valo. sobai nite paren,1
4276,ok this product ,1
4279,Valo chilo,1
4286,potty ta onek strong...onek  valo product dise...r packaging o valo silo...,1
4287,"এত অল্প দামে এত ভালো কিছু আশা করিনি। ভেবেছিলাম লো কোয়ালিটি প্লাস্টিক হবে, কিন্তু কেনার পর দেখলাম যথেষ্ট ভালো কোয়ালিটি। আর কালার টাও পেয়েছি মনের মত। আমি এই সেলারের কাছ থেকে কেনার জন্য সবাইকে অনুরোধ করছি।",1
4288,"খুশি হবার মত এক্টক প্রডাক্ট,, বাচ্চার জন্য নিশ্চিন্তে নিতে পারেন,, ধন্যবাদ সেলার ধন্যবাদ দারাজ ",1
4289,"প্যাকিং অনেক ভালো ছিল, পটি টাও অনেক মজবুত প্রত্যাসার  চেয়েও ভালো।ডেলিভারি ও টাইমলি ছিলো। ",1
4290,Excellent product. Great seller. ,1
4291,"Quality 5/5
Seller 5/5
Worth of money. Highly recommended. ",1
4292,ভালো মানের পন্য । যত্নকরে প্যাকেট করা হয়েছে। ধন্যবাদ,1
4293,it's good product.i am happy 😊😊😊,1
4294,"Onak cute🥰
And best quality 👍",1
4295,"Vlo product. Kono defect nai, jotesto sokto. 
Jodio pic e ektu boro mone hoisilo but product ta soto..... R ektu boro size hole vlo hoto. ",1
4311,"Delivered broken product

It’s not fair, we are hopeless

Need to change

Didn’t provide money receipt 

Plz see images ",0
4312,"potty ta bhanga, bhalo review dekhe nilam tateo ei obostha, akhon eta ki korbo",0
4314,The seller company delivered original and good quality product. Its second time baby wash order from daraz marico shop. All commitment fill up as a seller. I recommand all daz customer to buy product from this seller company.,1
4315,"Original & Fresh Products, Recommended. ",1
4316,"লোসনটা অনেক ভালো কোয়ালিটি নিয়ে কোন প্রশ্ন নেই 
তিন দিনেই ডেলিভারি পেয়েছি",1
4317,tnx.. olpo somoi ar vitor dalivary  da r jonno& gift da r jonno...,1
4318,Nice product from parachute. ,1
4319,"বোতল এর ক্যাপ সিল ব্রোকেন,  বেশ কিছু পড়ে গেছে। আমার বাসায় এসে পিক আপ করবে না, হাবে যেয়ে দিয়ে আসলে ৪৫০ টাকা গাড়ি ভাড়া লাগে আপ ডাউন তাই ফেরত দিতে পারলাম না।",0
4320,Just for Baby - Baby Wash 100ml ডেলিভারি দিয়ে গেলে রাইডার। কিন্তু পেকেট ঝেড়া ছিলা। আমি ডেলিভারি নিতে চাইলাম না তখন কাস্টমার কেয়ার ফোন করেছিলাম বললো আপনি ডেলিভারি নেন সমস্যা হলে রির্টান করবেন। এছাড়াও আমি এখন পণ্যটি খুললাম খুলে দেখি পণ্যের গায়ে মেয়াদটিও মুছা।  পেকেট ছেড়া দিয়েছেন ভে বেছিলাম পণ্য হয়তো ভালো রয়েছে কিন্তু এখন দেখছি পণ্যের মেয়াদ সামনের অংশ মোছা আমি কি করবো বলেন? আমি ছবি দিচ্চি আমার টাকা ফেরৎ দেওয়ার ব্যবস্থা করুন। আর এরকম মেয়াদ ঠিকমত বোঝা যায় না এরকম পণ্য এর আগেও আমাকে দিয়েছিলেন । এরকম কেন করছেন আমার টাকা দ্রুত ফেরৎ দেওয়ার ব্যবস্থা করুন। ,0
4321,"date is over. 
very bad",0
4322,Very good quality. Even more than my expectation. Hope it will last long to serve my purpose. Baby is also very happy with this. Comfortable & very secure than other feeding chairs. Recommending the seller. The seller delivered what they promised in specification part & thanks to Daraz as received immediate next day of order.,1
4323,feeding chair hundred percent original.  Chayle sobai neta paren. product vlo. jmn chayce tmn e paice,1
4324,"Product is good as picture and seems long lasting. 
Thanks to The Toy House and Daraz for certifying good sellers.",1
4325,Great quality & comfy high-chair! surperve after sales  service from team Toy House - They send a replacement Feeding table on a single call at our doorstep ! looking forward to shop more products from Toy house!,1
4326,"Service, Delivery, Product quality, packaging, everything was better than I expected. Got the product within 36 hours of placing the order. Very happy. ",1
4365,"The best quality drinking cup.
I ordered the green color but they gave me the pink color which was disappointing.",1
4366,"2nd time purchase.
The best product for babies.",1
4367,This drinkimg bottle is awesome. silicon nipple so that it does not hurt baby's gum. ideal for 6+ m older babies. ,1
4368, অনেক সুন্দর এবং কোয়ালিটি ফুল ওয়াটার পট টা।আমার ছেলের খুব পছন্দ হয়েছে।,1
4369,Authentic product. Thanks for quick delivery at Sylhet ,1
4370,very good quality product. very handy also,1
4371,khub kajar hoasa amar baby posondo korasa,1
4372,ami 2 piece order korechi balo,1
4384,"Excellent product and service as usual. With DM 5% and credit card 10% discount, got in a very cheap price.",1
4385,i always love kodomo brand ,1
4386,packagein is good I think product will be good ,1
4387,good product but packaging was very bad,1
4388,Received as per said ,1
4389,Good  product... ,1
4393,"Good, 👍",1
4394,Thanks🙂,1
4396,😘,1
4412,khub vhalo ekta product.  etar  Smell ta o onek vhalo . late delivery.  thanks  daraz ,1
4413,quality full product for baby. product expire date long time.,1
4414,অনেক ভালো পন্য এবং ১ নাম্বার পন্য পেয়েছি 🥰🥰 ধন্যবাদ দারাজ এবং সেলার অনেক ভালো ছিল ☺️☺️,1
4415,One item missing but quality product. Satisfied. ,1
4455,Tnq daraz.☺️....ja asha korechilam Product te cite beshi valo....,1
4456,I'm so happy with this product... same as a picture...... seller vai thank you so much.... highly recommended,1
4457,একদম অরিজিনাল প্রডাক্ট। যেমনটা ছবিতে দেয়া আছে তেমনই। ধন্যবাদ সেলারকে।,1
4458,Really good product...original product..very comfortable...,1
4459,Good product good price ,1
4460,Perfect! Alhamdulillah,1
4461,Original product.,1
4464,Good!!!,1
4470,bhalo,1
4476,Thank you all who were related with this process from sell to packing & last deliver process. ,1
4477,পন্যের মান ও সরবারহ সময় (মাত্র ১ দিনে) উভয়ই ভাল। এক কথায় অসাধারণ। পন্যের ছবি দেওয়ার প্রয়োজন বোধ করি নাই তাই দিলাম অণ্য কিছুর। ,1
4478,Good Packaging and prompt delivery. I am satisfied about the service. Product quality can be reviewed after use. One feedback is to check whether it is feasible to reduce the delivery charge.,1
4479,পন্যের মান ও সরবারহ সময় উভয়ই ভাল। এক কথায় অসাধারণ। ,1
4480,Best diaper till now,1
4481,one of the best as i know,1
4484,"১০০% অরিজিনাল বাজার থেকে অনেক কমে দারাজ থেকে পাই, তাই মফিক্স পেম্পারস বিকল্প দারাজ ছাড়া অন্য কিছু ভাবা জায় না ধন্যবাদ দারাজ সকল রিলেটেড পারসনদের।",1
4485,This is the first time I got duplicate products. Inside the original Molfix packet they gave duplicate diapers. It's a very shocking matter. Dishonest businesses by the seller. ,1
4486,অরিজিনাল অথেনটিক প্রোডাক্ট। সেলার কে ধন্যবাদ। কুরিয়ার কেও ধন্যবাদ। তাড়াতাড়ি দেবার জন্য। ,1
4487,Super product. Loved the speed of delivery outside Dhaka. Thank you team. keep it up.,1
4488,Best Diaper I have ever seen. Recommend to all of you to buy only molfix brand...,1
4489,বাংলাদেশের বাজারে এই মূহুর্তে সবচেয়ে ভালো ডায়াপার। Strongly recommended ,1
4490,onekbar niyechi. khub valo product. price ta ektu high lage that's it,1
4491,molfix very good.size big enough.and no leaking price reasonable,1
4492,sob sommoy valo. amr baby r jonno atai sob sommoy us kortesi.,1
4493,very good product. everyone should try this for there  baby.,1
4494,My baby is comfortable with it. Highly recommended.,1
4495,khobi sundor .. Thanks sellar. sobai nite paren.,1
4496,a bit thick...but suited my child very well..,1
4497,got in good conditions and quick delivery. ,1
4498,Received in very good conditions.,1
4499,price high.. otherwise good..,1
4500,Authentic...Recommended.....,1
4507,"মান মোটামুটি ভাল কিন্তু সাইজ অনেক ছোট।
এটা ৬ মাসের বাচ্চার উপযুক্ত না। এমনকি ৪ মাসের বাচ্চা র জন্যে কিসুটা টাইট হবে।
এর চেয়ে এক সাইজ বড় হবে না? ",1
4510,"Good quality, nice color & design and soft material.
Happy with product!",1
4511,"My order have been 04 pcs but received 03 pcs.
others ok.",1
4512,Good products. Same product which were shown in the ad.,1
4513,সুন্দর এবং সুতি কাপড়। ,1
4514,Nice Product for newborn. Thanks,1
4515,The products are so amazing ,1
4516,very good quality,1
4517,soft and good,1
4530,"প্রোডাক্ট সেম ই দিয়েছে, কিন্তু খুব ঝাঁজালো বাচ্ছারা ব্রাশ করতে চায়না,",1
4534,তিনটার জন্য অর্ডার করেছিলাম কিন্তু একটা  পেস্ট পেয়েছি l,1
4535,kodomo baby tooth past jaita chaici oi ta peaci. thanks,1
4536,"Good product, quick delivery",1
4537,Quality products,1
4539,"very good
...",1
4541,সেরা ঘ্রাণ,1
4565,"Top Deals at Factory Price.Confidently Place Orders Online via Trade Assurance! Local Services. Warranties Available. Various Catagories. Quality Assured.
only Daraz can do it, ",1
4566,👍 well done.,1
4567,একদম নতুন ডেটএর মাল পেকেট খুব ভালো ছিলো তবে ডেলিভারি দেরিতে দেয়া হয়েছে তবুও অনেক ভালো মানের ছিলো ধ্যনবাদ,1
4568,"About this product my review is positive.
Recommend ",1
4573,"খুব অল্প সময়ে হাতে পেয়েছি,  উৎপাদন ও মেয়াদ যথেষ্ট ভাল আছে । অরিজিনাল পন্য।  ধন্যবাদ  দারাজ ",1
4574,অসাধারন চমৎকার। হাতে পেয়েছি খুব অল্প সময়ে ।। উৎপাদন ও উত্তির্ন মেয়াদ যথেষ্ট।  ,1
4575,খুবই ভালো পণ্য। ঠিকমত পেয়েছি।  ধন্যবাদ সেলার এবং দারাজ।,1
4576, yes my child is enjoying the you can buy this product,1
4577,Good product. Recomanded the product for bying.,1
4579,Good Product and recived early delivery ,1
4580,Nice service from Daraz & seller. ,1
4581,nice product  with nice delivery ,1
4582,good products & fast delivary ,1
4583,valo. enough expiry date ache.,1
4586,"Everything ok.
Thanks ☺️👍",1
4587,daraz ar sob product good,1
4588,"Thanks 👍
Everything ok.",1
4600,good item easy to use and comfort for baby,1
4601,Original product. Thanks for such a quick response and delivery.,1
4602,প্রডাক ভালো আছে কিন্তু অনেক সময় লাগছে ,1
4603,it's original  and I am happy with it.,1
4604,"সব কিছু ঠিক ছিল, খুব দ্রুত পেয়েছি।",1
4605,Happy with the product 😊.  MRP is less than the market price and the product is wonderful.Seller recommended,1
4606,"It is an amazing product. Besides that, the delivery was super fast.",1
4607,"product to pai nai tar porew delivered dekhacche 😠😠
review ki dibo",1
4608,"product quality reached my expectation level, I am happy.. ",1
4609,I got it within 3 days. Thanks to Daraz & Seller.,1
4610,just awsome .. very comfortable and gd quality.,1
4611,"Good product at discounted price, thanks Daraz.",1
4612,Excellent! got exactly what I have ordered!,1
4613,"Satisfied. Thanks Seller, thanks daraz.",1
4614,Authentic product. Thanks to Daraz.,1
4615,Good Quality. Seller Recommended.,1
4616, Best diaper I've ever seen,1
4617,Good price ! Good product !,1
4618,"Valo product, thanks daraz",1
4619,Thanks for quick response,1
4620,Original one..tnx daraz,1
4621,সঠিক প্রোডাক্টই পেয়েছি।,1
4622,average product ,1
4623,মোটামুটি ধরনের,1
4624,ভালো প্রডাক্ট,1
4639,it's was beautiful  n comfortable but same color 3ta pore gasa aigola onoo color dea aro bashi happy hotam..😊,1
4640,12 months order dsi r dse 6-9months. 🤬2ta same print er diye dise. R 1 tar size small diye dise. Ki bollam r ki dilo!!!!?,1
4641,nice good quality. thank you,1
4642,Thanks to seller.,1
4643,অনেক ভালো হইছে ,1
4644,"khub e kharap experience caisi 1-2yr dise may b 3-6month,,babyr fit hoi na r ak color double dise",1
4645,6 tar moddha 4 ta same color delivery hoise.... eita ki fazlami? ,1
4646,"আমি ৬ মাস বয়সের  চেয়েছি,৫ টাই জিরো সাইজের  দিয়েছেন,ফেরত দিলাম ",1
4647,nice product in low price I like it,1
4648,দাম হিসেবে ভালই ছিল।,1
4649,Excellent product  ,1
4650,good dress.... ,1
4691,I was expecting with a nipple. but it's ok . compare to price perfect.,1
4692,Looks exactly like the picture and does its job very well. Thanks ,1
4693,ফিডারটি খুব ভালো। অাপনারাও নিশ্চিন্তে নিতে পারেন,1
4739,Alhamdulillah product valo vabe hate pelam.  Eibar use korar pala.,1
4740,I received this product early er then may expecting date. product quality is very good. thanks.,1
4742,properly packed and timely delivered. ,1
4743,Products right product as per add,1
4767,product is very good.... delivery was so fast... got before the estimated time... the seller was also good. he send the same colors i wanted.. thnx.,1
4768,"I want blue colour..
but they  give me lemon colour...
But this is good too..",1
4769,"product ta vloi ei dam a thik e ase,, colour taw পছন্দ hoiche thank you ",1
4770,এত অল্পদামের মধ্যে খুব ভাল পন্য পেয়েছি। color যেইটা demand  করেছি ওইটাই দাওয়া হয়েছে। seller এবং daraz কে অনেক ধন্যবাদ। ,1
4771,দাম হিসেবে প্রোডাক্ট টা খুবই  ভালো।সেলার এবং দারাজ কে ধন্যবাদ।,1
4772,"fabric ta patla gorom e babu der jonno comfortable,  fast delivery  👌👍",1
4773,price compare krle ei price a thik e ase 😊😊,1
4774,Aita valoi paise.,1
4775,Good quality. ,1
4776,thanks Daraz ,1
4778,Cap Towel ta baby der jonno best. Khub e vlo 1 ta product. I'm so happy for your product & servicing. Thanks to Daraz🙂,1
4779,good quality...but sada othoba pink colour dile valo hoto..amake halka holud colour disen tao oita valo colour....jai huk ai dame ar ponne thik ache donnobad seller ke😊,1
4780,  প্রোডাক্ট টি ভালোই। সবাই নিতে পারেন।     ডেলিভারি চার্জ সহ দাম একটু  বেশি পরে যায়। কিন্তু আমি সঠিক প্রোডাক্ট টি পেয়েছি। ধন্নবাদ   seller কে,1
4781,"Jazakallah to seller.
আমি তাকে পিংক কালার পাঠাতে বলছিলাম যদিও সে আমাকে রিপ্লাই দেয় নাই কিন্তু পিংক কালারটাই পাঠিয়েছে।
গিফটের জিনিস গিফট করে দিছি বলে পিক দিতে পারলাম না।",1
4782,ভাল কোয়ালিটি প্রোডাক্ট । আপনি চোখ বন্ধ করে অর্ডার করতে পারেন,1
4783,বেশ ভাল মান । কালার পছন্দের অপশন থাকা প্রয়োজন ।  আরো নিব। ,1
4784,অনেক ভাল এবং সুন্দর একটি প্রোডাক্ট। ধন্যবাদ সেলারকে। ,1
4785,Products was very good. Thanks daraz and seller.,1
4786,It’s so soft and comfortable for baby ,1
4787,Mutamuti valo ... dam Onujai karap na ,1
4788,pic je colors ta silo oi ta dei nai,1
4789,"সেম প্রোডাক্ট,,,,ভালো লাগছে,,,,,",1
4790,nice towel  thanks daraz,1
4791,price onushare kharap na,1
4792,Very bad smell of cockroaches are coming from it. Black dotted in different parts indicate how poor quality this product is!,0
4793,Description Color Was White And Blue But Delivered Yellow Color .Size Small And Defective.,0
4794,It was really very bad and may be someone used it as far as it looks like that ,0
4795,"picture ja ase ta dite na parle, order cancel kore dilei hoi",0
4796,"ফালতু জিনিস,,, কালারও same দেয়নি",0
4809,Got the authentic product with good packaging. Thanks daraz. Seller recommended! ,1
4810,product quality best shate free gift chilo 4 pack shampoo.,1
4811,Good olive oil ,1
4812,thanks good product,1
4814,thanks for this products.jmn likha cilo tmn e diyesen..bt akono use kri naie..asa krsi valoie hbe,1
4815,expired date 2022 porjonto.mukh seal kora silo. thank you daraz and the seller.,1
4816,"প্যকেজিং সুন্দর ছিলো,  ডেলিভারি ও তাড়াতাড়ি পেয়েছি,  ধন্যবাদ সেলার এবং দারাজকে",1
4817,"best product for baby, used before so take this time eagerly ",1
4818,"Good product,  delivery also fast. I get a gift extra👍👍👍",1
4819,the product was really good.......fully satisfied ,1
4822,packeting +products are ossum!!!,1
4823,Good.Thanks Seller and Daraz,1
4824,"Good product. 
Recommended",1
4825,gd product.same as picture,1
4827,Very good quality ,1
4828,Love this product,1
4829,alhamdulillah ,1
4830, Good product,1
4833,জিনিস অনুসারে দাম বেশি,1
4848,Good Product ,1
4849,100% authentic product... ,1
4850,the device packaging was good. Products materials were also best.Results quality was also good.,1
4851,recieved within one month of order. product was as it is in the ad. fairly well service. giving this review after 15 days use. till feel no problem. definitely best product in this price range. satisfied. thank you daraz.😊,1
4852,"It works like a charm. I had real doubts over this machine, that whether it would actually work or not, but to my surprise it works fine as u long as u hold in the correct position. Good product for price. ",1
4853,The product and the supplier are really good. My initial supply had partial damage because of band transport but the supplier compensate for it without cost! I highly appreciated the seller providing customer value! One of the best sellers I have ever bought goods from this platform. Highly recommended to all.,1
4854,Ato low price e ato valo jinish paoa onek ta obisshasho. Thank u for the quality product.,1
4855,products was good ..same as my expectations. but delivery time so leanthy. ,1
4856,Compare to price I think this one is great product. Recommendable. ,1
4857,Great quality. Exactly as described. ,1
4858,Khubi valo maner product. Satisfied,1
4859,quality of product. like it.,1
4860,very gd quality ,1
4863, অনেক ভালো  বলার ভাষা নেই অনেক প্রয়োজনীয় একটা জিনিস,1
4864,Thank you fast delivery considering from overseas.Thanks for the Mid Year Sale .,1
4895,"অর্জিনাল প্রডাক্ট পেয়েছি,যদিও ডেলিভারি একটু লেইটে হইছে।মেয়াদ ২৩সাল পর্যন্ত আছে।satisfied 😊",1
4897,original product.. ☺️,1
4898,Original product 🤗🤗,1
4901,Received original products but delayed delivery. ,1
4902,"nice and perfect product, I 'm satisfied. ",1
4903,Nice product and recommended to buy ,1
4904,Same na Head to toe wash desa,1
4905,onek valo. sobai nite paren,1
4906,Good quality. Satisfied ,1
4908,seems genuine product.,1
4909,good product's ,1
4910,good enough ,1
4935,আলহামদুলিল্লাহ আজকে দুপুরে ডেলিভারি পেয়েছি। অনেক সুন্দর। কোন ফাটা কোন দাগ কিছুই ছিল না। আমার মেয়ের খুবই পছন্দ হয়েছে অনেকক্ষণ  খেলা করছে।,1
4936,"৯দিনে দেওয়ার কথা ছিল,কিন্তু পাচদিনেই ডেলিভারি পেলাম 😍😍... প্রডাক্ট এ কোনো ত্রুটি ছিল না। ডেলিভারি চার্জ সহ ৩১৩টাকা পড়েছে....",1
4937,একদম ছবির মতোই.. সবকিছু ঠিক ছিলো. ,1
