,text,label
1157,একদম থার্ডক্লাস কোয়ালিটি ছেড়া ফাটা জামা দিসে এবং ফুল টাও ছিড়া এবং ছুটা। Highly request  please কেউ কিনবেন না। সেলার নাম্বার ওয়ান চিটার।  অনেকবার রিকুয়েস্ট করে বলার পরেও সে আমার ছেড়া এবং বাজে ড্রেস ধরাই দিসে। এই রমজানেও মানুষ ঠকানো। আল্লাহ তোমাদের ব্যাবসার ১৪ টা বাজাই দেক।তোমাদের মত সেলার কে যেন আল্লাহ পথের ফকির বানাই দেয় ।  আমিন।  ,0
1158,খুব বাজে একটা জামা পেলাম যা বলার মতো না। সাইজ ঠিক নেই। পাথর উঠানো। জামায় দাগ পড়া। আর প্যাকেটিং কোয়ালিটি তো পুরাই থার্ডক্লাস। এটার মূল্য হকার্সে সর্বোচ্চ ৩০০-৪০০ টাকা। এভাবে মানুষ ঠকানোর কোনো মানেই হয় না।,0
1159,"কাপড়ের কোয়ালিটি নিম্ম মানের। 
দাম বিবেচনায় দাম অনেক বেশী।
সর্বোচ্চ ৩০০/৩৫০ দাম হলে ঠিকাছে।

আমি রিটার্ন করে দিচ্ছি।",0
1160,"বাটপারির সিমা একটা সিমা থাকা উচিত। 

Order ছিল দুই বছরের আর দিছে এক বছরের। দাম নিসে দুই বছরের। 

প্রোডাকট কোয়ালিটি ভালো না",0
1161,delivery small size 2 years but order 4 year size,0
1162,Product was fully intact. Seller is well behaved.Its same as picture. Baby likes it so much.,1
1163,Excellent & nice looking.My kid likes it too much.,1
1164,Ami aita Order korchi but amake jeta delivery deya hoiche seta 200 taka kom chilo.,1
1165,"alhamdulillah vaginar jonno nicilam.
sob kicui thik thak cilo.
thanks seller....",1
1166,"Very good quality 
On time delivery ",1
1167,"Don't forget to say MashaAllah...
khub shundor dakte uncommon ...",1
1168,খুবই পছন্দ হয়েছে। ......,1
1169,খুব সুন্দর একটা প্রোডাক্ট...ঠিক ছবিতে যেমনটা আছে.... 😊,1
1170,পণ্যের লুকিং খুব সুন্দর। তবে স্যাম্পল ছবি অনুযায়ী পণ্য না পেয়ে হতাশ। আমি এই প্রথম daraz এ পণ্য অর্ডার করছিলাম সবাই খুব সুনাম করে darze এর বাট এই বেবি ওয়াকার পেয়েছি এর উমব্রেলা পাইনি ফ্রন্ট এর লেফট রাইট এর 2 দিকের 2 তা ডেকোরেটেড বল মিসিং। কি অদ্ভুত বলেন তো? এর পর ও যদি উনাদের সুনাম করতে বলেন তাহলে আবার লিখব মিসিং পণ্য গুলু পেয়ে অথবা পণ্য ফেরত নিয়ে যদি অন্তত দোষ স্বীকার করে সরি বলেন। সে পর্যন্ত অপেক্ষায় রইলাম। ওহ ধন্যবাদ যথাসময়ে পণ্য পৌঁছানোর জন্য।,1
1171,প্রডাক্ট অনেক সুন্দর বেবি দের জন্য সেফ। আমার অনেক পছন্দ হয়েছে।। আমি গ্রিন কালস্র চেয়েছিলাম ব্লু কালার পেয়েছি।। এজন্য একটু খারাপ লেগেছে।,1
1172,The product is good...but did not get my required colour...wanted orange but they gave me green...,1
1173,Orange color oadar diesi r apnara pathiasen onno color. poner quality valo. thanks daraz,1
1174,Loved it.. my baby's first walker..he loved it very much. Recommended seller ,1
1175,Good one. Nicely packed and received in good condition. Recommended. ,1
1176,colour ta ata chilo na.bt its ok baki sb ok im hpy.tnx daraz😇😇😇😇☺,1
1177,যে কালার এবং ডিজাইন চেয়েছিলাম সেটার বদলে অন্য টা দিয়েছে। ,1
1178,সেলার কে ধন্যবাদ। প্রোডাক্টটি পেয়ে অনেক ভালো লাগলো। ,1
1179,product valo hoini...amon ta asa kori ni ,1
1180,Good product.. Best wishes ,1
1181,Duck laganor screw den nai,1
1182,"Good product, thank you.",1
1183,"good one , thanks",1
1184,"প্রোডাক্ট কোয়ালিটি ভালোই ছিলো, অরিজিনাল ই মনে হয়েছে, মেয়াদ ও ২০২৩সাল পর্যন্ত! ",1
1185,khub i valo quality valo ta peyechi tnx saller and draz team r fast delivery chilo❣💚💚🥰😊,1
1186,same as picture & authentic product.....fast delivery....thnks seller & daraz team....,1
1187,"প্রোডাক্ট ২১০টাকা, ডেলিভারি চার্জ ৩৫টাকা,,
প্রোডাক্ট খুব ভাল,,
same as picture ",1
1188,ধন্যবাদ সেলারকে দ্রুত পণ্যটি পাঠানোর জন্য।,1
1189,satisfied ♥️sobai nite paren.valo.thik time eo delivery peyechi.,1
1190,thank u daraz real products debar jonno.,1
1191,Orginal products dise. thanks sellar thanks daraz..,1
1192,thanks for original product & fast shipping. ,1
1193,Excellent product & quick delivery.    ,1
1194,very good product and original product,1
1195,Original product 👍🥰. Thanks seller. ,1
1196,একদম অরিজিনাল এবং কোয়ালিটি সম্পন্ন,1
1197,Wonderful product. Recommended ,1
1198,good product. timely delivered,1
1199,Valo chili apnaro nite paren,1
1200,original product. Thanks,1
1201,অরিজিনাল প্রোডাক্ট ,1
1202,এটা অরিজিনাল ছিলো,1
1203,"I always love molfix, this diaper is really great. I recommended molfix to everyone.  Just a warning this diaper will not suit for weight over 10kg. Thanks for fast delivery.",1
1204,Alhamdulillah received product in good condition. And the expiry is also long.,1
1205,very happy with product quality and price,1
1206,Fast delivery. Quality product. ,1
1207,"Molfix  is the best Diaper ever my baby use.
My Baby fell very comfortable to use this product.
My wife also happy.",1
1208,quality  valo chilo na....pee te diaper er bahir dik ta vije jay...kono pant porale sei pant o vijhe jay😩😩,1
1209,"Product are good as usual, but this time delivery take 10 days. That shouldn't be too late. Thanks again for the quality product Molfix+Daraz.",1
1210,"Product is same as usual, I need every month and this is my 4th time order for my baby.Very good product and reasonable price.",1
1211,Molfix is the best diaper I have used for my babies. And Daraz has always delivered the original products.,1
1212,its a good quality brand. i am using since 2011. seller provided with well packing and quickly,1
1213,Good product & quick delivery during this tough time. Many thanks to Daraz & the seller.,1
1214,This is the best diaper ever. But 14 kg weight ER babyr jonno Choto Hobe.,1
1215,"good service quality.
and product also be good.
fast delivery.
thanks",1
1216,"Can you think to takeoff additional packaging like cartoning , extra papers for all products which can help to give cost savings to the end customer as well as make DARAZ more competitive . ",1
1217,অনেক ভালো প্রোডাক্ট ।এটা বরাবরই আমার কাছে ভালো লেগেছে ।,1
1218,Good product. Definitely recommending this seller. ,1
1219,খুবই ভালো। আমি শুরু থেকেই ব্যবহার করে আসছি। ,1
1220,"Assalamualaikum 
it’s really 1st delivery ❤️",1
1221,বেশি ভালো না। লিক করে 4/5 ঘন্টা হলেই,1
1222,Thanks to send every time same ones.,1
1223,Thanks again for this great product.,1
1224,"খুব ভালো,তবে প্যাকেজিং খারাপ ছিল",1
1225,"অর্ডার করলাম বেবী কেরিয়ার, দেয়া হলো পিঠের বেল্ট, এ কেমন কথা, এটা নিয়ে আমি কী করবো! দ্রুত এটার সমাধান দেয়া হোক নইলে দারাজ থেকে কেনা দূরের কথা আমার পরিবার ও বন্ধুদের সবাইকে নিষেধ করবো এবং এ্যাপ ডিলেট করে দিব",1
1226,"ডেলিভারি ২ দিনেই পেয়েছি,
যেমন পণ্য চেয়েছিলাম তেমন পণ্যই পেয়েছি। 
সেলার সঠিক পণ্যটাই দিয়েছে।
ভাউচার ব্যবহার করাতে দাম কম পরছে, এজন্যই দারাজকে ভালো লাগে।
ধন্যবাদ দারাজ ও সেলারকে।।।💙💙💙💙💚💚💚",1
1227,আলহামদুলিল্লাহ প্রোডাক্ট টি হাতে পেয়েছি। আলহামদুলিল্লাহ  প্রোডাক্ট টা ভালো ছিলো। ধন্যবাদ আপনাদের,1
1228,"দাম হিসেবে ঠিকই আছে। তবে চেয়েছি নিল রঙ এর আর দিয়েছে গোলাপি রঙ এর। এটা ঠিক না, সেলাই গুলো আরও একটু মজবুত করা উচিত। আশাকরি আগামীতে এসব বিষয়ে লক্ষ্য রাখবেন।",1
1229,"Maybe this seller is colour blind. I wanted RED and received another one. However, except colour everything is ok. ",1
1230,Inner part of the carrier is so hard that can hurt babies thigh.Otherwise delivery was so fast.,1
1231,খুবই দ্রুত ডেলিভারী পেয়েছি। কোয়ালিটি মোটামুটি ভাল। দাম অনুপাতে খুবই ভাল। রংটা পছন্দ হয়নি। কমলা রং না হয়ে অন্য রং হলে দেখতে ভাল লাগতো। যেহুতু কার্যকারিতায় কোন প্রভাব ফেলেনি সেহেতু আমি সন্তুষ্ট কারণ লোকাল দোকানে এটার দাম আরো বেশী চেয়েছে 😐,1
1232,In terms of the price... this is the best ever 😍❤️,1
1233,থ্যাংক ইউ দারাজ এই কেরিবেগ টা অনেক ভালো লেগেছে। ,1
1234,product ta valo,1
1235,"Product is good, Red color asha korchilam, Pink diya diche. But Packing ta osthir chilo. Daraz er Packing is best. Product size is too small. Baby jayga hoy na.

Thanks Daraz
Thanks Seller",1
1236,মোটামুটি ভালো। ছবির মত এত সুন্দর ফিনিসিং বাস্তবে ছিলো না।একটু হেলদি বাচ্চা হলে এই ব্যাগ কাজে লাগাবে না।কোন নিজেস্ব প্যাকেটে ছিলোনা। ,1
1237,"my order is the red color product, but I get a navy blue color product. Why ?????",1
1238,খুবই ভালো প্রোডাক্ট। এই দামে এর থেকে ভালো প্রোডাক্ট বোধহয় পাওয়া সম্ভব না।,1
1239,again daraz made e happy by recommendation of your shop and product,1
1240,"product is good, short time delivery thanks seller & daraz team",1
1241,"Unbelievable delivery within 4 days.., thanks to daraz",1
1242,Good product but critical to understand the process. ,1
1243,Everything as described. Good value of the money.,1
1244,Thank u so much..product is good nd service too..,1
1245,baje products ke o kinbennah ami back disi,1
1246,লাল কালাটের ব্যাগ অর্ডার করেছিলম। কিন্তু আমার কাছে পাঠানো হয়েছে পার্পেল কালার। রীতিমত প্রতারণা ছাড়া কিছুই নয়। ক্রেতাদের সঙ্গে এই ধরনের বাটপারী পরিহার করা উচিত। আমরা অনলাইনে বিশ্বস্ত প্রতিষ্ঠান খুঁজি। কিন্তু শেষ পর্যন্ত দারাজও বাটপারী করলো!!!,0
1247,"My  order was red color but received different color. 

Also, delivery man behave was very bad. 

Product quality is good. ",0
1248,চাইলাম  পিংক কালার আর দিলেন কি?,0
1249,"I give order for Red, But received Orange. Very Disappointed. Bag Quality is very average.",0
1250,its not suitable for more than 6/7 month,0
1251,একদম বাজে পন্য ।  দাম অনুযায়ী খুবই বাজে পন্য।  কেউ কিনে প্রতারিত হবেন না । ,0
1252,আমার product এর কালার অডার ছিলো লাল। কিন্তু আমাকে দেওয়া হয়েছে কমলা কালার।,0
1253,very bad  and very small  please i want exchange ,0
1254,Faltu Quality product ,0
1255,Bad product.....,0
1256,ভাল পণ্য নয়,0
1257,Not good. ,0
1258,product quality is very normal...i think not for use up to 5 kg baby.,0
1259,The product quality is very good. I found the item same as described in the website. The delivery was quick and packaging was good. Thanks to the seller. There was no instruction manual for settings although it was not a problem for me. A manual would be useful for general public. ,1
1260,khub valo ekta product jemon picture chilo thik tmn e peyechi❣️❣️❣️,1
1261,"আশা করে ছিলাম ভালো প্রোডাক্ট দিবে কিন্তু হতাশ হলাম খুবই নিন্মমানের প্রোডাক্ট ছিল। মশারী কয়েকটা যায়গায় ছেড়া ছিল। পাইপে বড় একটা  ফাটল ছিল যার কারনে রিটার্ন করছি। আর প্রোডাক্টটি দেখেই বুজা যায় পুরাতন জিনিস অনেকদিন পড়েছিল রঙ উঠে গিয়েছিল অনেক জায়গায়। 
দারাজ থেকে এই পর্যন্ত অনেক গুলা প্রোডাক্ট কিনেছি ২টা প্রোডাক্ট খারাপ পেয়েছি অন্য গুলো ভালোই ছিল।
আশা করছি দ্রুত আমার রিফান্ড পেয়ে যাবো।",1
1262," আমার প্রোডাক্টটি সবই ঠিক ছিলো কিন্তু উপরের পাইপ লাগানোর প্লাস্টিকের কপাৱটি অর্ধেকটা ভাঙ্গা ছবিতে আপলোড দেওয়া আছে ভাঙ্গার অংশটি, ভাঙার এই অংশটুকু দেওয়া যায় কিনা জানাবেনে। ধন্যবাদ",1
1263,দারাজকে ধন্যবাদ এত অল্প সময়ে দোলনা টি ডেলিভারি দেওয়ার জন্য। মজবুত ও দেখতে খুব সুন্দর সত্যিই অবাক করার মত দোলনা। আবারো ধন্যবাদ দিচ্ছি দারাজ পরিবারকে এত সুন্দর জিনিস অনলাইনে দেওয়ার জন্য।,1
1264,আপনারা প্রোডাক্ট এতো খারাপ দেন কেন।আমি এইটা চাই ছিলাম দিয়েছে ঐটা।,1
1265,Very good product.. delivery boy good .sellar thanks highly recommended.....,1
1266,Product quality is good as mentioned in the advertisement.,1
1267,"ভালোই মনে হয়েছে 
তবে আরেকটু হেভী হওয়ার দরকার ছিলো। ",1
1268,খুব ভাল প্রডাক্ট।।। সার্ভিস ও ভাল।।।। অামি প্রডাক্ট টি পেয়ে খুব খুশি হয়েছি।।।। ,1
1269,"The Product I Ordered Reached My Hand Today 4 Days Before Estimated Date & Got With Same Features.

But Local District Product Handler Is Rude Having No Courtesy No Manners No Politeness.",1
1270,একটু ভালো দেন নাই আপনারা ছিড়া দিছেন মশারি আর দোলনার মেইন নেট টা এত শখ করে নিলাম এটা ঠিক করেন নাই আপনারা |,1
1271,Good product and nice conversations with seller .  Recommended. will try again in the future .,1
1272,"সবকিছু সুন্দর, প্রডাক্ট, প্যাকেজিং এভরিথিং। তবে ডেলিভারি কার্যক্রম আরও ফাস্ট হতে পারত।",1
1273,Product is good. fast delivery.. thank you daraz for such a nice product.,1
1274,ভালো তুলোনা মুলক দাম টা একটু বেশি। এই দামে আরো একটু মজবুত করা যেতো,1
1275,"It's good compared to the price, highly recommended. ",1
1276,very nice product.sellar o khub antorik.thank u,1
1277,ডেলিভারি সময় কিছুটা সময় লাগলেও প্রোডাক্ট ভালো ছিল। তাছাড়া দামেও কম পেয়েছি ক্যাশব্যাক ও অফারের কারণে।,1
1278,Very Good product...Daraz theke khub valo product deliver kora hoise.....,1
1279,প্রোডাক্ট টা বিকালে হাতে পেয়েছি। আমার অনেক পচন্দ হয়েছে একদম অরিজিনাল টা। থ্যাংকস টু দারাজ সেরা সার্ভিস দেওয়ার জন্য!! ,1
1280,Products quality is very good.. recommended..quick delivery..,1
1281,প্যাকেট ভালো ছিলো কিন্তু প্যান্টের সাইজ ছোট। ,1
1282,ALHAMDULILLAH product valoi. ,1
1283,Quality khub valo chilo. Ja order korechi tai peyechi. Thanks daraz.,1
1284,ধন্যবাদ। অনেক ভাল জিনিস পেয়েছি।  অফারের কারনে দাম কম পেয়েছি।,1
1285,দারাজ থেকে যে কয়বার ডায়পার কিনেছি সবগুলোই ভালো।,1
1286,Its a great product and will order again soon,1
1287,very good product at reasonable price. ,1
1288,"as always it is, good and recommended ",1
1289,"বেশ মানসম্মত পণ্য, ধন্যবাদ ভাই",1
1290,অনেক ভালো  একটা প্রোডাক্ট😍😍,1
1291,Good quality!!! Appreciated,1
1292,Nice product as I expect ,1
1293,original  product ,1
1294,Very good Qulity ,1
1295,Product kob valo,1
1296,ata valo thanks,1
1297,Onk balo aita,1
1298,"only received one pcs instead of three, paid for three though, quality is ok :( for this price but really disappointed with the quantity discrimination!!!!!! ",1
1299,Khub sundor hoyeche... Jemon cheyechi temoni peyesi.... delivery o onk taratari peyesi...thnx seller and thnx daraz.....,1
1300,3 ta red order korechilam bt different type peyechi.bt ami satisfied.size+fabric quality thik ache,1
1301,Khub shundor. Looks exactly like the picture and the fabric is soft too. Thanks ☺️,1
1302,কাপড়ের মান ভালো ছিল।।  বাবুর বাবা পেইন্ট ও করে ফেলছে 🥰,1
1303,Products ta onk sundor same as Picture ,1
1304,onek valo thanks daraj...☺️☺️☺️☺️🥰🥰,1
1305,I m satisfied about product quality ,1
1306,khub valo donnobad nice product,1
1307,যেমন চাইছি তেমনই পাইছি🤗,1
1308,good produced ,1
1309,অনেক ভাল। ,1
1310,"দাম হিসেবে ঠিক আছে,তবে কেউ যদি নেন তাদের উদ্দেশ্যে বলি আপনার যেই সাইজ লাগবে তার থেকে এক সাইজ বড় নিবেন। তাহলে পার্ফেক্ট হবে।",1
1311,কমদামে খুবই ভালো আর সুন্দর। তবে কেউ নিলে বেবির বয়সের চেয়ে একটু বড়টা নিবেন। আমার বেবি ৩ মাস বয়স আমি নিয়েছি ৬ থেকে ৯ মাস সেটাই ঠিকঠাক হয়েছে।,1
1312,order korese 3 to 6 month.they deliver me 9month product. this is your service..size taw ki tic vabe deyar responsibility ability raken na naki,1
1313,"বেশ ভালো প্রোডাক্ট তবে একটু ছোট আমি আমার ছয় মাসের বাচ্চার জন্য 12 মাসের টা অর্ডার করেছিলাম হয়েছে মোটামুটি,",1
1314,"product quality damn good,3 tai peyeci,delivery ektu late a peyechi.
overall m satisfied. tnq daraz",1
1315,অসাধারণ প্রোডাক্ট।।। নিসন্দেহে অর্ডার  করতে পারেন।।।সেলার কন্টাক্ট এন্ড বিহেভিয়ার  ইজ ভেরী উয়েল।,1
1316,khub valo silo producta jmn cheyesilam tmn tai peyesi akdom picture ar moto I am satisfied ,1
1317,"josh akta product,,but size aktu boro hoise,tasara kichui na,sob e thik silo,",1
1318,"3-6 month bola holeo 3 month babyr o lagena, ata 0 size bolle Valo korto",1
1319,"i m highly satisfied. very nice rompers, soft fabric, fast delivery ",1
1320,মূল্যানুসারে পণ্য ভালই। সেলার দারাজ ও ডেলিভারি ম্যানকে  ধন্যবাদ। ,1
1321,3 tae paesi and kapor tao onk vlo tnq so much🤗,1
1322,satisfied product. shipping also short time. ,1
1323,অনেক সুন্দর হয়েছে দুই বছর মেয়াদি। দুইটা ভালো আছে।,1
1324,valo kore  packet kore nai. shampoo pore gece,1
1325,got the original product.packaging was good ,1
1326,valoi...early delivery pelam,1
1327,Good product.... ,1
1328,মান খুবই ভালো। তবে দাম আর ইকটু কোম হলে ভালো হতো।,1
1329,awesome.,1
1330,"আলহামদুলিল্লাহ আমি সন্তুষ্ট এই প্রোডাক্ট নিয়ে। কোয়ালিটি আমার কাছে খুবই ই  ভালো  মনে হয়েছে। একই সেলারের কাছ থেকে আমি মোট তিনটি প্রোডাক্ট কিনেছি, আমার মনে হয়েছে সেলার যথেষ্ট আন্তরিক। অর্ডার করার তিন দিনের মধ্যেই হাতে পেয়েছি। ধন্যবাদ সেলারকে। ",1
1331,"Same as picture,, so soft baby likes the spoon,,, thanks daraz for the nice product,, wish nxt tym buy more product ",1
1332,fast delivery good quality product excellent service by seller. thank you very much.,1
1333,"Received the exact same product
Recommended seller",1
1334,"নাইস প্রোডাক্ট
চায়নিজ এর জায়গাটা একটু ছোট",1
1335,"চামচ টা যেমন চেয়েছিলাম তেমন ই পেয়েছি,,,",1
1336,Price is too high but product is good ,1
1337,আমি একটা নিয়েছি। ছবির সাথে পন্যের মিল আছে। খুব সুন্দর  ব্যবহার উপযোগী ভালোমানের মনে হচ্ছে । আমার পছন্দ হয়েছে।,1
1338,not only good..onek valo product..,1
1339,good and comfortable for baby.,1
1340,good product but timely paini,1
1341,"Baby like it, Good products",1
1342,ভালো জিনিস। আমি সন্তুষ্ট।,1
1343,nice product loved it.,1
1344,khub valo product.,1
1345,good Quality...,1
1346,recommended ,1
1347,"ভালোই, তবে বাচ্চার মনে হয় পছন্দ হয়নি। 🤔",1
1348,product quality is so good. baby like it. But delivery hote prae 1month time legeche,1
1349,Exactly what I had ordered. Thank you seller,1
1350,Khub sundor.bt dam ta aktu besi,1
1351,onk valo quality ,1
1352,Dhorar handle ta rubber er vabsilam. Plastic ta baby kamor dile betha paoar chance ache. Rubber tao ekdom low Quality 😞,1
1353,Quality is good. As same as the picture. packaging was good. delivery person is well mannered. Overall great.,1
1354,অনেক ভাল মনে হইছে।এগুলোর কিন্তু মেয়াদ থাকে।তাই অনেকদিন মেয়াদ আছে সেইরকম পণ্য আপনারা আনেন সেই ধারনা পোষন করলাম,1
1355,same as picture. my kid likes it. recommended.,1
1356,colour and quality is same as described.. 🙂,1
1357,Really a Good product. Recommended.,1
1358,Good Product.. Definitely Buyable,1
1359,Very good product..thank u ..,1
1360,very nice quality product ,1
1361,Good quality and safe.,1
1362,valo. sobai nite paren,1
1363,ok this product ,1
1364,Valo chilo,1
1365,potty ta onek strong...onek  valo product dise...r packaging o valo silo...,1
1366,"এত অল্প দামে এত ভালো কিছু আশা করিনি। ভেবেছিলাম লো কোয়ালিটি প্লাস্টিক হবে, কিন্তু কেনার পর দেখলাম যথেষ্ট ভালো কোয়ালিটি। আর কালার টাও পেয়েছি মনের মত। আমি এই সেলারের কাছ থেকে কেনার জন্য সবাইকে অনুরোধ করছি।",1
1367,"খুশি হবার মত এক্টক প্রডাক্ট,, বাচ্চার জন্য নিশ্চিন্তে নিতে পারেন,, ধন্যবাদ সেলার ধন্যবাদ দারাজ ",1
1368,"প্যাকিং অনেক ভালো ছিল, পটি টাও অনেক মজবুত প্রত্যাসার  চেয়েও ভালো।ডেলিভারি ও টাইমলি ছিলো। ",1
1369,Excellent product. Great seller. ,1
1370,"Quality 5/5
Seller 5/5
Worth of money. Highly recommended. ",1
1371,ভালো মানের পন্য । যত্নকরে প্যাকেট করা হয়েছে। ধন্যবাদ,1
1372,it's good product.i am happy 😊😊😊,1
1373,"Onak cute🥰
And best quality 👍",1
1374,"Vlo product. Kono defect nai, jotesto sokto. 
Jodio pic e ektu boro mone hoisilo but product ta soto..... R ektu boro size hole vlo hoto. ",1
1375,"Delivered broken product

It’s not fair, we are hopeless

Need to change

Didn’t provide money receipt 

Plz see images ",0
1376,"potty ta bhanga, bhalo review dekhe nilam tateo ei obostha, akhon eta ki korbo",0
1377,The seller company delivered original and good quality product. Its second time baby wash order from daraz marico shop. All commitment fill up as a seller. I recommand all daz customer to buy product from this seller company.,1
1378,"Original & Fresh Products, Recommended. ",1
1379,"লোসনটা অনেক ভালো কোয়ালিটি নিয়ে কোন প্রশ্ন নেই 
তিন দিনেই ডেলিভারি পেয়েছি",1
1380,tnx.. olpo somoi ar vitor dalivary  da r jonno& gift da r jonno...,1
1381,Nice product from parachute. ,1
1382,"বোতল এর ক্যাপ সিল ব্রোকেন,  বেশ কিছু পড়ে গেছে। আমার বাসায় এসে পিক আপ করবে না, হাবে যেয়ে দিয়ে আসলে ৪৫০ টাকা গাড়ি ভাড়া লাগে আপ ডাউন তাই ফেরত দিতে পারলাম না।",0
1383,Just for Baby - Baby Wash 100ml ডেলিভারি দিয়ে গেলে রাইডার। কিন্তু পেকেট ঝেড়া ছিলা। আমি ডেলিভারি নিতে চাইলাম না তখন কাস্টমার কেয়ার ফোন করেছিলাম বললো আপনি ডেলিভারি নেন সমস্যা হলে রির্টান করবেন। এছাড়াও আমি এখন পণ্যটি খুললাম খুলে দেখি পণ্যের গায়ে মেয়াদটিও মুছা।  পেকেট ছেড়া দিয়েছেন ভে বেছিলাম পণ্য হয়তো ভালো রয়েছে কিন্তু এখন দেখছি পণ্যের মেয়াদ সামনের অংশ মোছা আমি কি করবো বলেন? আমি ছবি দিচ্চি আমার টাকা ফেরৎ দেওয়ার ব্যবস্থা করুন। আর এরকম মেয়াদ ঠিকমত বোঝা যায় না এরকম পণ্য এর আগেও আমাকে দিয়েছিলেন । এরকম কেন করছেন আমার টাকা দ্রুত ফেরৎ দেওয়ার ব্যবস্থা করুন। ,0
1384,"date is over. 
very bad",0
1385,Very good quality. Even more than my expectation. Hope it will last long to serve my purpose. Baby is also very happy with this. Comfortable & very secure than other feeding chairs. Recommending the seller. The seller delivered what they promised in specification part & thanks to Daraz as received immediate next day of order.,1
1386,feeding chair hundred percent original.  Chayle sobai neta paren. product vlo. jmn chayce tmn e paice,1
1387,"Product is good as picture and seems long lasting. 
Thanks to The Toy House and Daraz for certifying good sellers.",1
1388,Great quality & comfy high-chair! surperve after sales  service from team Toy House - They send a replacement Feeding table on a single call at our doorstep ! looking forward to shop more products from Toy house!,1
1389,"Service, Delivery, Product quality, packaging, everything was better than I expected. Got the product within 36 hours of placing the order. Very happy. ",1
1390,"The best quality drinking cup.
I ordered the green color but they gave me the pink color which was disappointing.",1
1391,"2nd time purchase.
The best product for babies.",1
1392,This drinkimg bottle is awesome. silicon nipple so that it does not hurt baby's gum. ideal for 6+ m older babies. ,1
1393, অনেক সুন্দর এবং কোয়ালিটি ফুল ওয়াটার পট টা।আমার ছেলের খুব পছন্দ হয়েছে।,1
1394,Authentic product. Thanks for quick delivery at Sylhet ,1
1395,very good quality product. very handy also,1
1396,khub kajar hoasa amar baby posondo korasa,1
1397,ami 2 piece order korechi balo,1
1398,"Excellent product and service as usual. With DM 5% and credit card 10% discount, got in a very cheap price.",1
1399,i always love kodomo brand ,1
1400,packagein is good I think product will be good ,1
1401,good product but packaging was very bad,1
1402,Received as per said ,1
1403,Good  product... ,1
1404,"Good, 👍",1
1405,Thanks🙂,1
1406,😘,1
1407,khub vhalo ekta product.  etar  Smell ta o onek vhalo . late delivery.  thanks  daraz ,1
1408,quality full product for baby. product expire date long time.,1
1409,অনেক ভালো পন্য এবং ১ নাম্বার পন্য পেয়েছি 🥰🥰 ধন্যবাদ দারাজ এবং সেলার অনেক ভালো ছিল ☺️☺️,1
1410,One item missing but quality product. Satisfied. ,1
1411,Tnq daraz.☺️....ja asha korechilam Product te cite beshi valo....,1
1412,I'm so happy with this product... same as a picture...... seller vai thank you so much.... highly recommended,1
1413,একদম অরিজিনাল প্রডাক্ট। যেমনটা ছবিতে দেয়া আছে তেমনই। ধন্যবাদ সেলারকে।,1
1414,Really good product...original product..very comfortable...,1
1415,Good product good price ,1
1416,Perfect! Alhamdulillah,1
1417,Original product.,1
1418,Good!!!,1
1419,bhalo,1
1420,Thank you all who were related with this process from sell to packing & last deliver process. ,1
1421,পন্যের মান ও সরবারহ সময় (মাত্র ১ দিনে) উভয়ই ভাল। এক কথায় অসাধারণ। পন্যের ছবি দেওয়ার প্রয়োজন বোধ করি নাই তাই দিলাম অণ্য কিছুর। ,1
1422,Good Packaging and prompt delivery. I am satisfied about the service. Product quality can be reviewed after use. One feedback is to check whether it is feasible to reduce the delivery charge.,1
1423,পন্যের মান ও সরবারহ সময় উভয়ই ভাল। এক কথায় অসাধারণ। ,1
1424,Best diaper till now,1
1425,one of the best as i know,1
1426,"১০০% অরিজিনাল বাজার থেকে অনেক কমে দারাজ থেকে পাই, তাই মফিক্স পেম্পারস বিকল্প দারাজ ছাড়া অন্য কিছু ভাবা জায় না ধন্যবাদ দারাজ সকল রিলেটেড পারসনদের।",1
1427,This is the first time I got duplicate products. Inside the original Molfix packet they gave duplicate diapers. It's a very shocking matter. Dishonest businesses by the seller. ,1
1428,অরিজিনাল অথেনটিক প্রোডাক্ট। সেলার কে ধন্যবাদ। কুরিয়ার কেও ধন্যবাদ। তাড়াতাড়ি দেবার জন্য। ,1
1429,Super product. Loved the speed of delivery outside Dhaka. Thank you team. keep it up.,1
1430,Best Diaper I have ever seen. Recommend to all of you to buy only molfix brand...,1
1431,বাংলাদেশের বাজারে এই মূহুর্তে সবচেয়ে ভালো ডায়াপার। Strongly recommended ,1
1432,onekbar niyechi. khub valo product. price ta ektu high lage that's it,1
1433,molfix very good.size big enough.and no leaking price reasonable,1
1434,sob sommoy valo. amr baby r jonno atai sob sommoy us kortesi.,1
1435,very good product. everyone should try this for there  baby.,1
1436,My baby is comfortable with it. Highly recommended.,1
1437,khobi sundor .. Thanks sellar. sobai nite paren.,1
1438,a bit thick...but suited my child very well..,1
1439,got in good conditions and quick delivery. ,1
1440,Received in very good conditions.,1
1441,price high.. otherwise good..,1
1442,Authentic...Recommended.....,1
1443,"মান মোটামুটি ভাল কিন্তু সাইজ অনেক ছোট।
এটা ৬ মাসের বাচ্চার উপযুক্ত না। এমনকি ৪ মাসের বাচ্চা র জন্যে কিসুটা টাইট হবে।
এর চেয়ে এক সাইজ বড় হবে না? ",1
1444,"Good quality, nice color & design and soft material.
Happy with product!",1
1445,"My order have been 04 pcs but received 03 pcs.
others ok.",1
